Time (s),X position (m),Y position (m),Z position (m),Rocket axis vector X,Rocket axis vector Y,Rocket axis vector Z,Velocity Vx  (m/s),Velocity Vy  (m/s),Velocity Vz  (m/s),angular velocity omegaX (rad/s),angular velocity omegaY (rad/s),angular velocity omegaZ (rad/s),Acceleration Ax (m/s2),Acceleration Ay (m/s2),Acceleration Az (m/s2),Angular Acceleration X (rad/s2),Angular Acceleration Y (rad/s2),Angular Acceleration Z (rad/s2),Angle of attack alpha (rad),alpha at CP (rad),Moment arm (m),Force X (N),Force Y (N),Force Z (N),Torque X (Nm),Torque Y (Nm),Torque Z (Nm),Thrust (N),Mass (kg),C.O.M distance from nose (m),Ixx (kg m2),Iyy (kg m2),Izz (kg m2),Windspeed X (m/s),Windspeed Y (m/s),atmospheric density (kg/m3),atmospheric temperature (K),
2.2624,-5.0952,-14.6731,403.7814,-0.040534,-0.06154,0.99728,-6.6657,-16.3955,339.5655,0.022626,-0.012819,0.00017705,-4.2445,-5.9272,88.7714,0.14631,0.23129,0.0013684,0.00026134,0.00025882,0.30716,-20.2292,-28.2489,423.0797,0.22175,0.35061,0.030637,710.7097,4.7659,1.2792,1.5235,1.5235,0.00057944,-7.0657,-4.6134,1.1864,283.8379,
2.2642,-5.1074,-14.703,404.4008,-0.040556,-0.061581,0.99728,-6.6744,-16.4085,339.7724,0.022827,-0.012405,0.00038888,-4.2499,-5.995,88.6726,0.082282,0.24237,-0.069931,0.00023353,0.00023613,0.30724,-20.2522,-28.568,422.553,0.1199,0.36095,0.027113,710.4654,4.7653,1.2791,1.5233,1.5233,0.00057921,-7.0711,-4.6058,1.1864,283.8365,
2.2661,-5.1199,-14.7337,405.0377,-0.040579,-0.061624,0.99727,-6.6832,-16.4221,339.9848,0.022925,-0.011939,0.00012428,-4.2544,-6.0645,88.5702,0.0089918,0.24137,0.042874,0.00022013,0.00022866,0.30731,-20.2707,-28.8952,422.0074,0.015395,0.3702,0.023518,710.2143,4.7647,1.279,1.5231,1.5231,0.00057897,-7.0766,-4.5979,1.1863,283.835,
2.2679,-5.1324,-14.7645,405.675,-0.040601,-0.061667,0.99727,-6.6921,-16.4357,340.1971,0.022888,-0.011472,2.9044e-005,-4.2577,-6.1335,88.4667,-0.061214,0.2436,0.087966,0.00022458,0.00023841,0.30739,-20.284,-29.2202,421.4567,-0.088572,0.37803,0.019813,709.9633,4.764,1.279,1.5228,1.5228,0.00057873,-7.0821,-4.59,1.1862,283.8335,
2.2698,-5.145,-14.7953,406.3127,-0.040622,-0.061709,0.99727,-6.701,-16.4495,340.4092,0.022709,-0.01102,0.00029259,-4.26,-6.2018,88.3622,-0.12506,0.25366,-0.0086892,0.00024548,0.00026295,0.30746,-20.2919,-29.5416,420.9013,-0.19161,0.38443,0.015972,709.7122,4.7634,1.2789,1.5226,1.5226,0.00057849,-7.0876,-4.5821,1.1861,283.832,
2.2717,-5.1576,-14.8262,406.9508,-0.040642,-0.061752,0.99726,-6.7099,-16.4635,340.6212,0.022407,-0.010556,0.00048238,-4.2611,-6.2692,88.257,-0.18916,0.26111,-0.078522,0.00027854,0.00029799,0.30754,-20.2945,-29.8583,420.3428,-0.29335,0.38936,0.012105,709.4612,4.7627,1.2788,1.5224,1.5224,0.00057826,-7.0931,-4.5741,1.186,283.8304,
2.2736,-5.1706,-14.8581,407.6112,-0.040662,-0.061795,0.99726,-6.7191,-16.478,340.8402,0.021982,-0.010041,0.00020304,-4.2611,-6.3375,88.1477,-0.26181,0.25641,0.032979,0.00032081,0.00034111,0.30761,-20.2916,-30.1796,419.7632,-0.39681,0.39291,0.0081832,709.2015,4.762,1.2787,1.5222,1.5222,0.00057801,-7.0988,-4.566,1.1859,283.8289,
2.2756,-5.1836,-14.8901,408.2721,-0.040681,-0.061837,0.99726,-6.7283,-16.4927,341.0591,0.02142,-0.0095332,9.3556e-005,-4.2599,-6.4043,88.0383,-0.33025,0.2549,0.076243,0.00036771,0.0003881,0.30769,-20.2831,-30.493,419.1829,-0.49808,0.39488,0.0042102,708.9418,4.7614,1.2787,1.522,1.522,0.00057777,-7.1045,-4.5578,1.1858,283.8273,
2.2775,-5.1966,-14.922,408.9334,-0.040699,-0.061877,0.99725,-6.7375,-16.5075,341.2779,0.020716,-0.009046,0.00033483,-4.2575,-6.4691,87.9289,-0.39134,0.26097,-0.019593,0.00041684,0.00043685,0.30777,-20.2689,-30.7973,418.6027,-0.59674,0.39528,0.00016097,708.6821,4.7607,1.2786,1.5218,1.5218,0.00057752,-7.1102,-4.5496,1.1858,283.8258,
2.2794,-5.2097,-14.954,409.5951,-0.040716,-0.061917,0.99725,-6.7467,-16.5224,341.4964,0.019891,-0.0085547,0.00049911,-4.254,-6.5317,87.8195,-0.45163,0.26428,-0.087388,0.00046666,0.000486,0.30785,-20.2491,-31.0912,418.0232,-0.69243,0.39409,-0.0038519,708.4224,4.76,1.2785,1.5215,1.5215,0.00057728,-7.1159,-4.5414,1.1857,283.8242,
2.2815,-5.2234,-14.9875,410.2855,-0.040732,-0.061956,0.99725,-6.7563,-16.5381,341.7241,0.018933,-0.0080061,0.00018941,-4.2599,-6.5814,87.7063,-0.50721,0.26543,0.029651,0.00051223,0.00053063,0.30793,-20.2741,-31.3229,417.4226,-0.76952,0.40698,-0.0061271,708.1517,4.7593,1.2784,1.5213,1.5213,0.00057702,-7.1185,-4.5369,1.1856,283.8215,
2.2835,-5.237,-15.0209,410.9764,-0.040748,-0.061993,0.99724,-6.766,-16.5539,341.9516,0.017885,-0.0074388,6.5265e-005,-4.2799,-6.6096,87.5941,-0.53936,0.28473,0.075241,0.00054717,0.00056447,0.30801,-20.3663,-31.4526,416.8273,-0.81548,0.44057,-0.0058873,707.8809,4.7586,1.2783,1.5211,1.5211,0.00057677,-7.1164,-4.5381,1.1855,283.8172,
2.2855,-5.2507,-15.0544,411.6677,-0.040762,-0.062028,0.99724,-6.7756,-16.5697,342.1789,0.016763,-0.0068512,0.00031495,-4.2983,-6.635,87.4823,-0.563,0.31174,-0.025533,0.00057942,0.00059558,0.30809,-20.451,-31.5688,416.234,-0.85758,0.47204,-0.0057055,707.6101,4.7579,1.2783,1.5208,1.5208,0.00057651,-7.1142,-4.5394,1.1854,283.8129,
2.2875,-5.2644,-15.0879,412.3594,-0.040776,-0.062061,0.99724,-6.7853,-16.5856,342.406,0.015594,-0.0062151,0.00048087,-4.3151,-6.6574,87.3709,-0.58537,0.33522,-0.093308,0.00060888,0.00062382,0.30817,-20.5277,-31.6709,415.6429,-0.89569,0.50124,-0.0054818,707.3394,4.7572,1.2782,1.5206,1.5206,0.00057625,-7.1121,-4.5406,1.1853,283.8086,
2.2895,-5.2778,-15.1206,413.0344,-0.040787,-0.06209,0.99724,-6.7948,-16.6011,342.6273,0.014425,-0.0055321,0.00020045,-4.3297,-6.6764,87.2628,-0.61164,0.3458,0.014215,0.0006348,0.0006485,0.30825,-20.5946,-31.7564,415.0686,-0.92883,0.52741,-0.0051416,707.0754,4.7565,1.2781,1.5204,1.5204,0.00057601,-7.11,-4.5418,1.1853,283.8044,
2.2915,-5.2912,-15.1533,413.7098,-0.040797,-0.062117,0.99723,-6.8043,-16.6167,342.8484,0.013208,-0.0048268,8.4869e-005,-4.3427,-6.6923,87.155,-0.63261,0.35884,0.057286,0.00065785,0.00067027,0.30833,-20.6531,-31.8277,414.4966,-0.95791,0.55122,-0.0048183,706.8114,4.7559,1.278,1.5201,1.5201,0.00057576,-7.1079,-4.5431,1.1852,283.8002,
2.2934,-5.3046,-15.1861,414.3856,-0.040806,-0.062142,0.99723,-6.8139,-16.6322,343.0694,0.011944,-0.0041114,0.0002813,-4.3538,-6.7052,87.0477,-0.64583,0.3779,-0.022048,0.00067795,0.00068906,0.30841,-20.7032,-31.8844,413.9268,-0.9828,0.57257,-0.0045466,706.5474,4.7552,1.2779,1.5199,1.5199,0.00057551,-7.1058,-4.5443,1.1851,283.796,
2.2954,-5.318,-15.2188,415.0618,-0.040813,-0.062164,0.99723,-6.8235,-16.6479,343.2901,0.010651,-0.0033658,0.00041584,-4.3631,-6.7149,86.9409,-0.65724,0.39378,-0.076963,0.00069506,0.00070481,0.30849,-20.7443,-31.9261,413.3593,-1.0034,0.5914,-0.0042436,706.2834,4.7545,1.2779,1.5197,1.5197,0.00057526,-7.1036,-4.5455,1.185,283.7918,
2.2975,-5.3325,-15.2542,415.7907,-0.040819,-0.062185,0.99723,-6.8338,-16.6647,343.5277,0.0092526,-0.0025071,7.9966e-005,-4.371,-6.7219,86.8263,-0.6741,0.39717,0.053223,0.00071005,0.00071832,0.30857,-20.7785,-31.954,412.7508,-1.0208,0.60876,-0.0037905,705.999,4.7538,1.2778,1.5195,1.5195,0.00057499,-7.1014,-4.5468,1.185,283.7872,
2.2996,-5.3471,-15.2896,416.52,-0.040824,-0.062203,0.99723,-6.8441,-16.6816,343.7651,0.007824,-0.0016392,-4.5273e-005,-4.3766,-6.725,86.7123,-0.68423,0.40368,0.10086,0.00072146,0.00072822,0.30866,-20.802,-31.9642,412.145,-1.0331,0.62304,-0.0033689,705.7147,4.753,1.2777,1.5192,1.5192,0.00057472,-7.0991,-4.5482,1.1849,283.7827,
2.3018,-5.3616,-15.325,417.2499,-0.040826,-0.062218,0.99723,-6.8545,-16.6984,344.0023,0.0063628,-0.00078135,0.00027684,-4.3799,-6.7244,86.5989,-0.68378,0.4191,-0.027494,0.00072925,0.00073447,0.30874,-20.8145,-31.9564,411.5421,-1.0402,0.63418,-0.003034,705.4303,4.7523,1.2776,1.519,1.519,0.00057445,-7.0968,-4.5495,1.1848,283.7782,
2.3039,-5.3761,-15.3605,417.9802,-0.040827,-0.06223,0.99723,-6.8648,-16.7153,344.2393,0.0048994,9.7317e-005,0.00048523,-4.3809,-6.7201,86.486,-0.6818,0.42963,-0.11095,0.00073341,0.0007371,0.30883,-20.8159,-31.9308,410.9419,-1.0423,0.64215,-0.0026618,705.146,4.7515,1.2775,1.5187,1.5187,0.00057418,-7.0946,-4.5508,1.1847,283.7736,
2.3058,-5.3894,-15.3926,418.6421,-0.040826,-0.062239,0.99723,-6.8742,-16.7305,344.4538,0.0035947,0.00093296,0.00016631,-4.3797,-6.7129,86.3843,-0.68529,0.42485,0.013881,0.00073405,0.00073634,0.3089,-20.8075,-31.8921,410.4009,-1.0397,0.64659,-0.0022,704.8885,4.7509,1.2774,1.5185,1.5185,0.00057394,-7.0925,-4.552,1.1846,283.7695,
2.3077,-5.4026,-15.4248,419.3044,-0.040823,-0.062244,0.99723,-6.8836,-16.7458,344.6681,0.0022881,0.0017614,3.5338e-005,-4.3766,-6.7026,86.283,-0.68302,0.42294,0.064868,0.00073174,0.00073263,0.30898,-20.7899,-31.8389,409.8621,-1.0329,0.64839,-0.0017755,704.631,4.7502,1.2774,1.5183,1.5183,0.0005737,-7.0904,-4.5532,1.1845,283.7654,
2.3097,-5.4158,-15.457,419.9671,-0.040819,-0.062247,0.99723,-6.893,-16.761,344.8822,0.00097828,0.002569,0.00025625,-4.3716,-6.6893,86.1822,-0.67235,0.42795,-0.02287,0.00072651,0.00072601,0.30906,-20.7632,-31.7712,409.3257,-1.022,0.64758,-0.0014255,704.3734,4.7495,1.2773,1.5181,1.5181,0.00057346,-7.0884,-4.5544,1.1845,283.7613,
2.3116,-5.4291,-15.4892,420.6302,-0.040814,-0.062248,0.99723,-6.9023,-16.7762,345.0962,-0.00031286,0.0033782,0.00041149,-4.3647,-6.673,86.0818,-0.66007,0.42961,-0.084558,0.0007184,0.00071653,0.30913,-20.7273,-31.6894,408.7915,-1.0071,0.64413,-0.0010586,704.1159,4.7489,1.2772,1.5178,1.5178,0.00057321,-7.0863,-4.5556,1.1844,283.7571,
2.3135,-5.442,-15.5206,421.2759,-0.040806,-0.062246,0.99723,-6.9114,-16.7909,345.3043,-0.0015338,0.0041835,0.00018143,-4.3561,-6.6544,85.9845,-0.65178,0.42018,0.0062577,0.00070779,0.00070461,0.30921,-20.6839,-31.5965,408.2739,-0.98874,0.63831,-0.00061259,703.8653,4.7482,1.2771,1.5176,1.5176,0.00057298,-7.0843,-4.5568,1.1843,283.7531,
2.3153,-5.4549,-15.552,421.9219,-0.040798,-0.062242,0.99723,-6.9205,-16.8057,345.5122,-0.0027357,0.0049721,8.5542e-005,-4.3458,-6.633,85.8877,-0.63889,0.41245,0.044272,0.00069458,0.0006901,0.30928,-20.6319,-31.4907,407.7583,-0.9667,0.63006,-0.00019801,703.6148,4.7476,1.2771,1.5174,1.5174,0.00057274,-7.0823,-4.558,1.1842,283.7491,
2.3172,-5.4679,-15.5835,422.5684,-0.040788,-0.062236,0.99723,-6.9296,-16.8204,345.72,-0.0039187,0.0057338,0.00023794,-4.3337,-6.609,85.7912,-0.61962,0.40927,-0.015789,0.00067881,0.00067307,0.30936,-20.5717,-31.3725,407.2448,-0.94107,0.61944,0.00015843,703.3642,4.7469,1.277,1.5172,1.5172,0.0005725,-7.0803,-4.5591,1.1842,283.7451,
2.3191,-5.4809,-15.6149,423.2152,-0.040776,-0.062228,0.99723,-6.9386,-16.835,345.9277,-0.0050664,0.0064839,0.0003477,-4.3199,-6.5824,85.6952,-0.59875,0.40349,-0.05884,0.00066059,0.00065362,0.30943,-20.5034,-31.2421,406.7332,-0.91197,0.60649,0.00052093,703.1136,4.7463,1.2769,1.517,1.517,0.00057227,-7.0783,-4.5603,1.1841,283.7411,
2.3212,-5.4955,-15.6505,423.9456,-0.040762,-0.062216,0.99723,-6.9488,-16.8514,346.1618,-0.0062999,0.0073346,7.0726e-005,-4.3023,-6.5495,85.5872,-0.57906,0.38525,0.051652,0.00063717,0.00062885,0.30952,-20.4169,-31.0811,406.1582,-0.87513,0.58915,0.0010149,702.8308,4.7455,1.2768,1.5167,1.5167,0.000572,-7.076,-4.5616,1.184,283.7365,
2.3233,-5.5102,-15.6861,424.6765,-0.040746,-0.062201,0.99723,-6.9589,-16.8678,346.3958,-0.0074869,0.0081484,-2.8212e-005,-4.2827,-6.5136,85.4797,-0.55382,0.36956,0.09189,0.00061087,0.00060126,0.3096,-20.3207,-30.9059,405.5855,-0.83423,0.56904,0.0014598,702.548,4.7448,1.2767,1.5165,1.5165,0.00057173,-7.0737,-4.563,1.1839,283.732,
2.3254,-5.5249,-15.7217,425.4079,-0.040728,-0.062184,0.99723,-6.969,-16.8842,346.6296,-0.0086303,0.0089086,0.00025834,-4.2611,-6.4749,85.3727,-0.5198,0.36163,-0.020631,0.00058185,0.000571,0.30969,-20.2152,-30.7174,405.015,-0.7895,0.54626,0.0018066,702.2652,4.7441,1.2767,1.5163,1.5163,0.00057147,-7.0714,-4.5643,1.1838,283.7274,
2.3275,-5.5396,-15.7574,426.1398,-0.040708,-0.062165,0.99724,-6.9791,-16.9004,346.8632,-0.0097052,0.0096417,0.00044555,-4.2377,-6.4335,85.266,-0.48502,0.34954,-0.093625,0.00055026,0.00053824,0.30977,-20.1009,-30.5164,404.4466,-0.74117,0.52092,0.0021631,701.9825,4.7433,1.2766,1.516,1.516,0.0005712,-7.0692,-4.5656,1.1838,283.7229,
2.3297,-5.5548,-15.7942,426.8954,-0.040686,-0.062143,0.99724,-6.9894,-16.917,347.1041,-0.010715,0.0104,-6.8468e-006,-4.2116,-6.3882,85.1564,-0.45729,0.3194,0.087808,0.00051518,0.00050203,0.30986,-19.9741,-30.2968,403.8622,-0.68782,0.49226,0.0026619,701.6907,4.7426,1.2765,1.5158,1.5158,0.00057092,-7.0668,-4.567,1.1837,283.7182,
2.3319,-5.57,-15.831,427.6516,-0.040663,-0.062119,0.99724,-6.9997,-16.9336,347.3447,-0.011659,0.011097,-0.00016293,-4.1838,-6.3406,85.0471,-0.42261,0.29498,0.15182,0.00047778,0.00046357,0.30995,-19.839,-30.0659,403.2797,-0.63122,0.46119,0.0030756,701.3989,4.7418,1.2764,1.5155,1.5155,0.00057065,-7.0644,-4.5684,1.1836,283.7135,
2.334,-5.5853,-15.8679,428.4083,-0.040638,-0.062092,0.99724,-7.0098,-16.95,347.5852,-0.012545,0.011709,0.00031352,-4.1544,-6.2907,84.9382,-0.37574,0.28476,-0.035673,0.00043829,0.00042311,0.31003,-19.6963,-29.8249,402.699,-0.57168,0.42792,0.0033261,701.1071,4.7411,1.2763,1.5153,1.5153,0.00057037,-7.0621,-4.5697,1.1835,283.7088,
2.3362,-5.6006,-15.9049,429.1656,-0.040612,-0.062064,0.99725,-7.02,-16.9664,347.8254,-0.013336,0.012282,0.00061755,-4.1234,-6.239,84.8295,-0.32993,0.26891,-0.15456,0.00039695,0.00038088,0.31012,-19.5464,-29.5747,402.1198,-0.50952,0.3926,0.0035938,700.8154,4.7403,1.2762,1.515,1.515,0.0005701,-7.0597,-4.5711,1.1834,283.7041,
2.3383,-5.6149,-15.9395,429.8758,-0.040586,-0.062036,0.99725,-7.0294,-16.9816,348.0505,-0.013963,0.012823,9.3574e-005,-4.0932,-6.1889,84.728,-0.29875,0.23287,0.056467,0.00035676,0.00033994,0.3102,-19.4001,-29.3332,401.5783,-0.44923,0.35782,0.0040074,700.5419,4.7396,1.2762,1.5148,1.5148,0.00056984,-7.0575,-4.5724,1.1833,283.6996,
2.3403,-5.6293,-15.9742,430.5864,-0.04056,-0.062007,0.99725,-7.0388,-16.9967,348.2753,-0.014521,0.013295,-0.00010168,-4.0619,-6.1376,84.6266,-0.26112,0.20401,0.13679,0.00031539,0.00029791,0.31028,-19.2488,-29.0856,401.0378,-0.38722,0.3216,0.0043244,700.2685,4.7389,1.2761,1.5145,1.5145,0.00056958,-7.0553,-4.5737,1.1832,283.6952,
2.3423,-5.6437,-16.0089,431.2975,-0.040532,-0.061977,0.99725,-7.0481,-17.0117,348.5,-0.01502,0.013679,0.00033811,-4.0296,-6.0853,84.5253,-0.21225,0.19005,-0.036125,0.0002731,0.00025506,0.31037,-19.0932,-28.8333,400.4982,-0.32382,0.28412,0.0044741,699.995,4.7382,1.276,1.5143,1.5143,0.00056932,-7.0531,-4.575,1.1832,283.6908,
2.3444,-5.658,-16.0436,432.009,-0.040504,-0.061946,0.99726,-7.0573,-17.0267,348.7245,-0.015427,0.01402,0.00063337,-3.9966,-6.0321,84.4242,-0.16499,0.17178,-0.15142,0.00023018,0.00021167,0.31045,-18.9337,-28.5771,399.9594,-0.25931,0.24555,0.0046324,699.7216,4.7375,1.2759,1.5141,1.5141,0.00056906,-7.0509,-4.5763,1.1831,283.6864,
2.3463,-5.6716,-16.0763,432.6771,-0.040477,-0.061917,0.99726,-7.066,-17.0406,348.935,-0.015703,0.014334,0.00023797,-3.9649,-5.9817,84.3294,-0.13108,0.13739,0.0090677,0.00018966,0.00017083,0.31052,-18.7812,-28.3342,399.4542,-0.19808,0.20854,0.004911,699.465,4.7368,1.2758,1.5139,1.5139,0.00056882,-7.0488,-4.5775,1.183,283.6822,
2.3482,-5.6851,-16.1089,433.3455,-0.040449,-0.061886,0.99726,-7.0745,-17.0543,349.1454,-0.01591,0.014587,8.0424e-005,-3.9328,-5.9309,84.2346,-0.09301,0.10847,0.074717,0.00014935,0.00013039,0.3106,-18.6265,-28.0898,398.9493,-0.1364,0.17088,0.0051127,699.2084,4.7362,1.2758,1.5136,1.5136,0.00056858,-7.0467,-4.5787,1.1829,283.6781,
2.3501,-5.6987,-16.1416,434.0143,-0.040421,-0.061856,0.99727,-7.083,-17.0681,349.3556,-0.016056,0.014765,0.00033705,-3.9004,-5.88,84.1398,-0.048094,0.089499,-0.025206,0.00011009,9.1485e-005,0.31068,-18.4702,-27.8446,398.4443,-0.074543,0.13276,0.0051968,698.9519,4.7355,1.2757,1.5134,1.5134,0.00056834,-7.0446,-4.5799,1.1829,283.6739,
2.352,-5.7122,-16.1743,434.6836,-0.040393,-0.061825,0.99727,-7.0914,-17.0817,349.5657,-0.016121,0.0149,0.0005199,-3.8676,-5.8291,84.0448,-0.0044156,0.068476,-0.095662,7.4077e-005,5.7714e-005,0.31075,-18.3126,-27.5997,397.9383,-0.012758,0.094317,0.0052737,698.6953,4.7348,1.2756,1.5132,1.5132,0.0005681,-7.0426,-4.5811,1.1828,283.6697,
2.354,-5.7262,-16.2079,435.3706,-0.040363,-0.061794,0.99727,-7.1,-17.0955,349.781,-0.016088,0.015016,0.00026031,-3.8339,-5.777,83.9464,0.032922,0.035695,0.011148,4.8904e-005,4.3395e-005,0.31083,-18.1503,-27.3494,397.4155,0.050273,0.054714,0.0054293,698.4321,4.7342,1.2755,1.513,1.513,0.00056785,-7.0404,-4.5824,1.1827,283.6655,
2.356,-5.7401,-16.2415,436.058,-0.040334,-0.061762,0.99728,-7.1085,-17.1093,349.9963,-0.01598,0.01507,0.00016131,-3.8001,-5.7253,83.8459,0.072463,0.0068928,0.053742,5.4795e-005,6.4237e-005,0.31091,-17.9876,-27.1006,396.8825,0.11268,0.01512,0.0055224,698.1688,4.7335,1.2754,1.5127,1.5127,0.0005676,-7.0383,-4.5836,1.1826,283.6612,
2.3579,-5.7541,-16.2751,436.7458,-0.040304,-0.061731,0.99728,-7.117,-17.1229,350.2113,-0.015803,0.015056,0.00034139,-3.7663,-5.6741,83.7437,0.11595,-0.014869,-0.015534,8.4899e-005,9.96e-005,0.31099,-17.8252,-26.8544,396.3415,0.1742,-0.024286,0.005526,697.9056,4.7328,1.2754,1.5125,1.5125,0.00056735,-7.0361,-4.5849,1.1825,283.6569,
2.3599,-5.7681,-16.3087,437.4341,-0.040275,-0.0617,0.99728,-7.1254,-17.1365,350.4262,-0.015545,0.014994,0.00046779,-3.7328,-5.6237,83.6409,0.15781,-0.037736,-0.063357,0.0001218,0.00013807,0.31107,-17.6639,-26.612,395.7981,0.23456,-0.063338,0.0055157,697.6424,4.7321,1.2753,1.5123,1.5123,0.0005671,-7.034,-4.5861,1.1825,283.6526,
2.3621,-5.7837,-16.3462,438.2,-0.040242,-0.061667,0.99729,-7.1347,-17.1515,350.6649,-0.015152,0.014888,0.00024972,-3.6959,-5.5689,83.5264,0.19744,-0.071667,0.027416,0.00016448,0.00018126,0.31116,-17.4867,-26.3483,395.1929,0.29999,-0.10614,0.0055554,697.3497,4.7314,1.2752,1.512,1.512,0.00056683,-7.0316,-4.5875,1.1824,283.6479,
2.3643,-5.7993,-16.3837,438.9664,-0.04021,-0.061635,0.99729,-7.1438,-17.1663,350.9035,-0.014671,0.014711,0.00017726,-3.6597,-5.5155,83.4117,0.23807,-0.10141,0.059752,0.00020696,0.00022372,0.31124,-17.3125,-26.0918,394.5873,0.36333,-0.14807,0.00553,697.057,4.7306,1.2751,1.5118,1.5118,0.00056655,-7.0292,-4.5889,1.1823,283.6431,
2.3665,-5.8149,-16.4212,439.7333,-0.040178,-0.061603,0.99729,-7.1529,-17.1811,351.1419,-0.014112,0.014459,0.0003697,-3.6243,-5.464,83.297,0.28139,-0.12385,-0.014457,0.0002484,0.00026488,0.31133,-17.1422,-25.8437,393.9814,0.42423,-0.18889,0.0054129,696.7643,4.7298,1.275,1.5115,1.5115,0.00056627,-7.0268,-4.5903,1.1822,283.6383,
2.3686,-5.8305,-16.4588,440.5007,-0.040147,-0.061573,0.99729,-7.162,-17.1957,351.38,-0.013463,0.014152,0.00049401,-3.5898,-5.4144,83.1822,0.32179,-0.14712,-0.061424,0.00028837,0.00030438,0.31142,-16.9764,-25.6052,393.3753,0.48237,-0.22839,0.0052804,696.4716,4.7291,1.2749,1.5113,1.5113,0.000566,-7.0244,-4.5917,1.1821,283.6336,
2.3711,-5.8482,-16.5011,441.3656,-0.040113,-0.061541,0.9973,-7.172,-17.2121,351.648,-0.012618,0.013765,0.00022298,-3.5523,-5.3613,83.0528,0.35823,-0.18232,0.051057,0.00033121,0.00034654,0.31152,-16.796,-25.3493,392.6925,0.54418,-0.27105,0.005189,696.1419,4.7282,1.2748,1.511,1.511,0.00056569,-7.0218,-4.5933,1.182,283.6282,
2.3736,-5.8658,-16.5435,442.2312,-0.040079,-0.061511,0.9973,-7.182,-17.2283,351.9157,-0.011683,0.013298,0.00014433,-3.5164,-5.3112,82.9233,0.39496,-0.21128,0.086025,0.00037141,0.00038591,0.31162,-16.6234,-25.1082,392.0095,0.6017,-0.31147,0.005017,695.8123,4.7274,1.2747,1.5107,1.5107,0.00056538,-7.0191,-4.5948,1.1819,283.6228,
2.376,-5.8835,-16.5859,443.0975,-0.040047,-0.061484,0.9973,-7.1919,-17.2444,352.1832,-0.010672,0.012745,0.00042517,-3.4824,-5.2646,82.7937,0.43445,-0.22964,-0.024136,0.00040866,0.00042222,0.31171,-16.4594,-24.8833,391.3262,0.65456,-0.3494,0.004728,695.4826,4.7265,1.2746,1.5104,1.5104,0.00056506,-7.0164,-4.5964,1.1818,283.6174,
2.3785,-5.9012,-16.6283,443.9644,-0.040017,-0.061459,0.99731,-7.2018,-17.2605,352.4503,-0.0095743,0.01214,0.00058897,-3.4503,-5.2216,82.664,0.46876,-0.24911,-0.087396,0.00044271,0.00045522,0.31181,-16.3049,-24.6756,390.6426,0.70243,-0.3846,0.0044325,695.153,4.7257,1.2745,1.5102,1.5102,0.00056475,-7.0137,-4.598,1.1817,283.612,
2.3811,-5.9201,-16.6736,444.888,-0.039986,-0.061436,0.99731,-7.2122,-17.2774,352.7345,-0.0082961,0.011478,6.095e-005,-3.4185,-5.1801,82.5259,0.49006,-0.28514,0.12875,0.00047518,0.00048648,0.31192,-16.1517,-24.4748,389.9146,0.74754,-0.41881,0.0042439,694.802,4.7248,1.2744,1.5099,1.5099,0.00056442,-7.0108,-4.5996,1.1816,283.6063,
2.3837,-5.939,-16.7188,445.8124,-0.039957,-0.061416,0.99731,-7.2225,-17.2943,353.0184,-0.00696,0.010736,-8.4938e-005,-3.3894,-5.1432,82.3876,0.51338,-0.30927,0.19046,0.00050354,0.00051353,0.31202,-16.011,-24.2957,389.1863,0.78634,-0.4494,0.0039357,694.4511,4.7238,1.2743,1.5096,1.5096,0.00056409,-7.0079,-4.6013,1.1815,283.6005,
2.3863,-5.9579,-16.7642,446.7375,-0.03993,-0.0614,0.99731,-7.2327,-17.311,353.302,-0.0055924,0.0098958,0.00054084,-3.3631,-5.1111,82.2491,0.54484,-0.31163,-0.060313,0.00052758,0.00053619,0.31213,-15.8837,-24.1395,388.4577,0.81853,-0.47614,0.0034229,694.1001,4.7229,1.2742,1.5093,1.5093,0.00056376,-7.005,-4.603,1.1814,283.5948,
2.389,-5.9769,-16.8095,447.6633,-0.039905,-0.061387,0.99732,-7.2429,-17.3277,353.5852,-0.0041629,0.0090298,0.00088237,-3.3397,-5.084,82.1106,0.56722,-0.31839,-0.19666,0.00054716,0.00055434,0.31223,-15.7701,-24.0068,387.7288,0.84393,-0.49888,0.0029479,693.7492,4.722,1.2741,1.509,1.509,0.00056343,-7.0021,-4.6047,1.1813,283.589,
2.3906,-5.9889,-16.8383,448.25,-0.03989,-0.061381,0.99732,-7.2493,-17.3382,353.7645,-0.0032155,0.0084955,0.00056286,-3.3265,-5.0695,82.0228,0.57033,-0.33458,-0.066116,0.0005572,0.00056344,0.3123,-15.7058,-23.9352,387.2669,0.8564,-0.51111,0.0027587,693.5269,4.7215,1.2741,1.5088,1.5088,0.00056322,-7.0003,-4.6057,1.1812,283.5854,
2.3923,-6.0009,-16.8671,448.837,-0.039877,-0.061376,0.99732,-7.2557,-17.3487,353.9436,-0.0022625,0.007938,0.00041277,-3.3145,-5.057,81.9349,0.57433,-0.34542,-0.0042602,0.00056538,0.00057066,0.31237,-15.6472,-23.8734,386.805,0.86606,-0.52165,0.0025222,693.3047,4.7209,1.274,1.5086,1.5086,0.00056301,-6.9985,-4.6068,1.1812,283.5817,
